Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[]	GO:0043230	extracellular organelle	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0031232	extrinsic component of external side of plasma membrane	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0031236	extrinsic component of periplasmic side of plasma membrane	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0031230	intrinsic component of cell outer membrane	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0033890	ribonuclease D activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043233	organelle lumen	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0000985	bacterial-type RNA polymerase core promoter sequence-specific DNA binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009319	cytochrome o ubiquinol oxidase complex	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043242	negative regulation of protein complex disassembly	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006269	DNA replication, synthesis of RNA primer	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019584	galactonate catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019583	galactonate metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006275	regulation of DNA replication	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0047617	acyl-CoA hydrolase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034310	primary alcohol catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0097052	L-kynurenine metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009368	endopeptidase Clp complex	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009366	enterobactin synthetase complex	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0097063	cadmium ion sensor activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0045860	positive regulation of protein kinase activity	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009336	sulfate adenylyltransferase complex (ATP)	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0044531	modulation of programmed cell death in other organism	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0045861	negative regulation of proteolysis	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009337	sulfite reductase complex (NADPH)	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009344	nitrite reductase complex [NAD(P)H]	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052167	modulation by symbiont of host innate immune response	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052164	modulation by symbiont of defense-related host reactive oxygen species production	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0031246	intrinsic component of periplasmic side of cell outer membrane	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0010383	cell wall polysaccharide metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0010393	galacturonan metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0102025	ATPase-coupled thiosulfate transmembrane transporter activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009372	quorum sensing	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[OVER]	GO:0009376	HslUV protease complex	CELLULAR_COMPONENT	1.0	0.029531738986937398	1	1	74	4966
[]	GO:0009375	ferredoxin hydrogenase complex	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0001406	glycerophosphodiester transmembrane transporter activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046361	2-oxobutyrate metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046360	2-oxobutyrate biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009381	excinuclease ABC activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009380	excinuclease repair complex	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:1901530	response to hypochlorite	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046367	allose catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043266	regulation of potassium ion transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043268	positive regulation of potassium ion transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043271	negative regulation of ion transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043270	positive regulation of ion transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034386	4-aminobutyrate:2-oxoglutarate transaminase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0047632	agmatine deiminase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046306	alkanesulfonate catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0005835	fatty acid synthase complex	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046316	gluconokinase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0002792	negative regulation of peptide secretion	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0102082	demethylrebeccamycin--D-glucose O-methyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0070893	transposon integration	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034357	photosynthetic membrane	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0070894	regulation of transposon integration	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034077	butanediol metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034071	aminoglycoside phosphotransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006835	dicarboxylic acid transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006833	water transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0005504	fatty acid binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0001151	transcription factor activity, bacterial-type RNA polymerase transcription enhancer sequence-specific binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0001150	bacterial-type RNA polymerase enhancer sequence-specific DNA binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0140115	export across plasma membrane	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034069	aminoglycoside N-acetyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052738	oxidoreductase activity, acting on the aldehyde or oxo group of donors, with a quinone or similar compound as acceptor	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0018812	3-hydroxyacyl-CoA dehydratase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0001158	enhancer sequence-specific DNA binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046075	dTTP metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046073	dTMP metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006821	chloride transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0003796	lysozyme activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[OVER]	GO:0006814	sodium ion transport	BIOLOGICAL_PROCESS	1.0	0.029531738986937398	1	1	74	4966
[]	GO:0046084	adenine biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046083	adenine metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043815	phosphoribosylglycinamide formyltransferase 2 activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043818	precorrin-3B synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006825	copper ion transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0097638	L-arginine import across plasma membrane	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0016208	AMP binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0060326	cell chemotaxis	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050993	dimethylallyl diphosphate metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050992	dimethylallyl diphosphate biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0016210	naringenin-chalcone synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[OVER]	GO:0016211	ammonia ligase activity	MOLECULAR_FUNCTION	1.0	0.029531738986937398	1	1	74	4966
[]	GO:0016212	kynurenine-oxoglutarate transaminase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0061640	cytoskeleton-dependent cytokinesis	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0018858	benzoate-CoA ligase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046026	precorrin-4 C11-methyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0018845	2-hydroxychromene-2-carboxylate isomerase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0005534	galactose binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006863	purine nucleobase transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0047372	acylglycerol lipase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052716	hydroquinone:oxygen oxidoreductase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0072328	alkene binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0005543	phospholipid binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0005536	glucose binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046051	UTP metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0047388	[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043866	adenylyl-sulfate reductase (thioredoxin) activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008615	pyridoxine biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046901	tetrahydrofolylpolyglutamate biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046900	tetrahydrofolylpolyglutamate metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046917	triphosphoribosyl-dephospho-CoA synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0016229	steroid dehydrogenase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0010911	regulation of isomerase activity	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0030523	dihydrolipoamide S-acyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0102710	D-inositol-3-phosphate glycosyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0042562	hormone binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008614	pyridoxine metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0016223	beta-alanine-pyruvate transaminase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006002	fructose 6-phosphate metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008668	(2,3-dihydroxybenzoyl)adenylate synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006007	glucose catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0097691	bacterial extracellular vesicle	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008666	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0016298	lipase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052779	amino disaccharide metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052777	diacetylchitobiose catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052778	diacetylchitobiose metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008671	2-dehydro-3-deoxygalactonokinase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0000702	oxidized base lesion DNA N-glycosylase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008676	3-deoxy-8-phosphooctulonate synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008675	2-dehydro-3-deoxy-phosphogluconate aldolase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008674	2-dehydro-3-deoxy-6-phosphogalactonate aldolase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006012	galactose metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052782	amino disaccharide catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019313	allose metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050127	N-carbamoylsarcosine amidase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019314	D-allose metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019316	D-allose catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009970	cellular response to sulfate starvation	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008641	ubiquitin-like modifier activating enzyme activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009977	proton motive force dependent protein transmembrane transporter activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0010959	regulation of metal ion transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009968	negative regulation of signal transduction	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0010951	negative regulation of endopeptidase activity	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0010954	positive regulation of protein processing	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0102752	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043858	arginine:ornithine antiporter activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0008657	DNA topoisomerase (ATP-hydrolyzing) inhibitor activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050140	nitrate reductase (cytochrome) activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046855	inositol phosphate dephosphorylation	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019242	methylglyoxal biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0044210	'de novo' CTP biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046870	cadmium ion binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009897	external side of plasma membrane	CELLULAR_COMPONENT	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046874	quinolinate metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0033512	L-lysine catabolic process to acetyl-CoA via saccharopine	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019209	kinase activator activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0071826	ribonucleoprotein complex subunit organization	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0001934	positive regulation of protein phosphorylation	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043783	oxidoreductase activity, oxidizing metal ions with flavin as acceptor	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043785	cinnamoyl-CoA:phenyllactate CoA-transferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0042454	ribonucleoside catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043784	cob(II)yrinic acid a,c-diamide reductase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046812	host cell surface binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019281	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050076	maleate isomerase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009009	site-specific recombinase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043799	glycine oxidase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019276	UDP-N-acetylgalactosamine metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019277	UDP-N-acetylgalactosamine biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019279	L-methionine biosynthetic process from L-homoserine via cystathionine	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0046838	phosphorylated carbohydrate dephosphorylation	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019262	N-acetylneuraminate catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019264	glycine biosynthetic process from serine	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019253	reductive pentose-phosphate cycle	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009035	type I site-specific deoxyribonuclease activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009032	thymidine phosphorylase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0061615	glycolytic process through fructose-6-phosphate	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009037	tyrosine-based site-specific recombinase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0015709	thiosulfate transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0010017	red or far-red light signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0015703	chromate transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0015701	bicarbonate transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009046	zinc D-Ala-D-Ala carboxypeptidase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0015716	organic phosphonate transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009011	starch synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009016	succinyldiaminopimelate transaminase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0047334	diphosphate-fructose-6-phosphate 1-phosphotransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0032265	XMP salvage	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009022	tRNA nucleotidyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009028	tartronate-semialdehyde synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009026	tagaturonate reductase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0019294	keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0070574	cadmium ion transmembrane transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050919	negative chemotaxis	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0015747	urate transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034025	D-aspartate ligase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009083	branched-chain amino acid catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050928	negative regulation of positive chemotaxis	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050926	regulation of positive chemotaxis	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0001123	transcription initiation from bacterial-type RNA polymerase promoter	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006801	superoxide metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0003779	actin binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050922	negative regulation of chemotaxis	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0015757	galactose transmembrane transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0050921	positive regulation of chemotaxis	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0010042	response to manganese ion	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0009052	pentose-phosphate shunt, non-oxidative branch	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0003743	translation initiation factor activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0045596	negative regulation of cell differentiation	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0015740	C4-dicarboxylate transport	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0035326	enhancer binding	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034194	D-galactonate catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043907	Cys-tRNA(Pro) hydrolase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043906	Ala-tRNA(Pro) hydrolase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0034192	D-galactonate metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0006954	inflammatory response	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0071139	resolution of recombination intermediates	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052855	ADP-dependent NAD(P)H-hydrate dehydratase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043916	DNA-7-methylguanine glycosylase activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:1900034	regulation of cellular response to heat	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0052873	FMN reductase (NADPH) activity	MOLECULAR_FUNCTION	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0060491	regulation of cell projection assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
[]	GO:0043939	negative regulation of sporulation	BIOLOGICAL_PROCESS	1.0	0.9999999999885643	0	1	75	4966
